Amount,CustomerID,MerchantID,TransactionType,Location,FraudFlag
2167.93,3379,958,1,4,1
4985.91,4735,925,4,0,0
2795.74,3841,862,3,3,0
1606.49,4603,242,1,3,1
1101.34,3696,825,4,2,1
1753.25,1982,792,3,4,1
1863.29,4942,549,4,4,1
344.5,4100,852,4,0,1
1848.5,3590,229,2,0,0
2321.73,2042,640,0,2,0
3613.97,2171,741,3,2,0
3283.99,4542,654,4,2,0
3544.12,3538,977,1,1,0
42.81,3330,810,1,4,0
1089.12,1861,293,0,2,0
3308.76,2876,922,3,4,0
2420.46,2835,494,2,3,0
27.56,2698,748,3,3,0
4022.67,1112,288,1,4,1
3864.28,4526,702,1,3,1
2742.55,2685,966,2,3,1
333.25,4401,413,2,3,0
3832.81,4326,621,1,0,0
2918.98,2622,725,4,0,0
3910.02,2422,391,4,4,1
3758.98,1861,893,2,4,1
4015.21,3657,841,4,1,0
2590.52,2932,423,2,0,1
702.48,1507,754,3,4,0
3356.12,2667,892,3,0,0
3102.75,1465,586,3,1,1
3711.52,3871,880,2,4,0
850.24,4478,975,2,4,0
975.68,3656,673,4,4,0
4452.16,2121,807,4,4,1
3750.14,1289,402,4,2,0
4541.23,3915,646,0,0,0
3793.82,2762,267,2,0,1
2986.18,4728,291,3,0,0
3271.01,4227,977,3,1,0
4445.75,3829,377,0,2,0
2894.45,3209,862,0,0,1
3162.32,3671,758,3,0,0
783.23,2866,202,2,4,1
2370.13,4768,302,3,4,1
3582.27,1716,472,3,4,1
1355.44,4168,733,0,0,0
1012.07,2400,315,0,4,1
1569.82,1566,663,4,0,1
1208.26,2473,303,0,1,0
1075.35,1993,458,3,1,0
2124.83,2140,507,4,3,1
4539.28,4676,566,3,2,0
2535.79,4876,841,2,4,0
940.41,2987,501,2,4,1
385.78,4787,759,0,2,1
3481.08,4865,226,4,2,0
1914.61,4577,707,1,3,0
4109.33,4260,726,2,2,1
3297.89,4547,974,2,0,1
3981.41,4394,564,2,4,1
1360.46,3643,497,2,2,1
3462.1,2993,976,0,0,1
1321.05,4251,560,4,2,1
4695.4,2809,845,2,0,0
3182.24,2204,703,0,1,0
1623.23,1958,787,4,0,0
1348.29,2716,229,4,3,0
955.44,2012,638,1,0,0
3473.51,2818,539,3,2,0
1094.36,2310,325,2,1,1
2976.92,1474,795,0,1,1
1323.91,1617,765,4,0,0
3310.18,1640,565,1,2,0
4074.88,3309,994,3,1,0
3890.35,4594,642,4,0,1
3804.5,1161,462,4,0,0
939.42,4558,421,2,0,1
442.84,3003,201,3,1,0
3495.05,2982,593,3,4,0
1842.37,3228,505,0,2,0
2162.3,1724,345,1,3,0
156.71,1468,729,0,3,1
1298.62,2809,727,1,2,1
169.35,1020,507,0,4,0
4396.05,4346,870,1,2,1
1217.74,1259,539,2,0,0
2787.13,4404,551,1,2,0
195.86,3513,408,0,2,1
3334.57,2139,404,3,1,0
1615.81,2436,824,4,3,0
4489.7,1536,889,1,3,0
4440.7,1951,920,1,0,0
1627.13,4916,835,3,0,0
4504.9,3813,214,2,1,1
4980.79,4006,627,0,0,0
4127.25,4994,675,2,4,0
4224.51,2979,497,1,1,0
1245.79,4794,756,1,1,0
2883.94,2840,293,2,2,1
337.21,2856,306,0,2,1
475.49,3981,618,1,4,1
4994.46,1850,477,1,1,0
1633.87,2971,327,2,1,1
3741.17,2280,658,4,2,0
4033.52,2191,237,3,3,0
4290.26,4920,808,1,3,1
4988.14,1532,397,0,2,0
1208.24,4669,903,4,0,0
202.71,3062,556,2,1,1
2056.55,3097,206,2,4,1
651.27,4046,755,0,3,0
113.11,1303,531,4,0,1
1802.77,4558,718,0,1,1
3918.91,1415,393,1,0,1
2831.34,1304,515,4,1,0
1564.58,3243,200,3,1,1
3272.06,4947,261,3,2,1
1160.86,1812,542,0,2,1
72.89,3847,800,3,4,1
3822.0,3435,217,0,4,0
3119.09,3804,819,1,0,0
3811.75,2984,846,1,2,1
195.65,4936,570,0,1,0
4185.76,3502,778,1,2,0
3098.01,1712,804,3,1,1
2817.41,3752,849,1,2,0
3123.45,3895,900,3,1,0
4322.3,2681,770,3,0,0
2935.1,2333,898,2,2,1
2905.17,4198,434,1,3,1
4953.41,1174,268,1,3,1
3783.89,4205,646,0,1,0
2212.03,2089,809,0,0,1
3537.28,2416,207,4,1,0
1946.76,2987,661,3,0,0
1145.15,4436,510,2,4,0
2984.66,3326,333,3,2,1
4640.98,1757,584,1,0,0
4645.77,3410,255,4,1,1
1710.18,2772,559,3,4,0
2638.86,1170,313,4,1,0
1058.97,2074,287,3,3,1
4978.16,2351,337,1,3,0
4905.61,4942,307,1,2,1
3247.9,1664,699,3,2,0
4022.27,1591,734,2,4,1
3575.79,3978,343,1,3,1
2966.2,2168,855,0,0,0
267.69,3321,255,2,3,0
2274.37,4226,819,3,2,1
3374.26,4982,205,2,1,1
3387.98,3555,741,0,4,0
1866.24,4920,646,1,3,1
4708.52,3410,584,1,0,1
837.62,2348,506,1,0,0
2502.3,1847,838,0,0,0
3454.73,3702,501,2,4,1
3485.98,3345,832,3,0,1
3243.55,1493,604,3,0,1
1377.17,1545,810,2,3,0
781.88,3351,877,1,4,1
3180.07,2490,952,3,1,1
2996.91,1903,761,1,1,0
897.6,3286,979,4,0,1
3525.99,3697,709,4,2,1
2276.4,4837,272,3,4,0
3339.14,2540,763,2,2,1
4187.0,1883,464,2,4,1
849.47,4247,426,2,4,0
96.71,4956,392,1,3,1
3895.73,3457,573,4,0,1
3048.88,3773,950,1,3,0
3498.5,4435,209,0,2,0
4190.94,4094,501,0,2,0
4014.25,3365,558,3,1,0
4804.64,3572,939,0,3,1
2680.14,1904,251,2,3,0
2442.99,4824,951,3,3,1
2010.03,4347,298,4,1,1
769.3,4071,792,4,3,0
2863.46,4675,212,0,3,0
1385.79,1619,589,0,3,0
4606.62,1952,556,4,3,0
2916.37,4300,839,0,2,0
2964.61,4735,210,0,0,0
1775.27,4179,280,1,2,0
260.89,3848,460,4,3,0
159.69,3963,205,4,4,1
2117.25,4247,657,0,4,0
423.74,1319,572,2,1,0
3034.63,4357,680,1,2,1
4404.98,1875,421,2,1,0
4414.69,3376,280,0,1,0
3295.57,2900,714,4,4,1
1056.95,1752,259,2,2,0
4315.12,3704,420,3,0,0
4430.58,2379,548,2,2,0
984.07,2037,760,4,1,0
3687.39,4346,427,0,3,0
1433.31,1070,489,2,1,1
4013.4,3874,492,0,2,0
4986.19,4266,392,1,4,0
151.1,3912,673,3,2,1
4486.93,2835,456,4,0,1
3113.53,3975,705,4,3,1
4866.94,4950,587,0,3,0
2325.58,2546,814,3,1,0
4237.09,1105,597,4,2,0
312.91,1769,565,2,4,1
1677.06,3009,857,4,0,1
336.02,3940,489,2,1,0
4876.74,3243,968,4,2,0
4085.05,3192,508,2,4,0
4262.88,4803,477,1,2,0
4689.89,2373,663,0,4,1
426.43,4495,388,1,2,0
1928.6,3518,377,2,2,0
356.1,2709,727,0,1,1
1054.75,1215,574,3,2,0
1147.6,2116,797,2,2,0
2346.07,1259,959,4,1,0
1343.54,1933,653,4,1,0
505.79,1574,416,3,3,0
838.29,2564,241,1,3,0
737.23,2810,393,2,1,0
4865.41,4930,526,4,0,0
3796.7,1284,572,0,4,0
4838.84,3531,664,3,1,1
2199.26,2954,362,1,3,0
1392.56,3419,475,1,2,0
3991.67,1069,563,0,1,0
1631.94,1378,841,0,1,0
1497.62,2302,974,3,3,0
1163.3,4814,679,0,3,1
649.27,3349,888,4,0,0
1283.06,1254,659,1,3,1
1777.24,2707,464,0,3,0
3370.3,3991,738,2,3,1
313.76,1691,585,0,2,1
1053.32,2287,284,1,1,0
4045.31,4766,907,4,1,0
735.46,1833,515,0,3,0
1713.88,3764,442,4,0,1
4323.43,3471,668,2,3,0
775.47,4832,541,1,0,1
414.6,3260,376,3,1,1
2423.21,4742,329,1,0,0
1512.8,3035,856,3,0,0
2817.48,2967,282,3,4,0
4019.22,1099,559,1,0,1
686.61,2852,287,3,0,0
2903.91,4183,731,4,2,0
2528.04,3355,941,2,1,0
721.25,3725,837,0,3,0
3120.37,3522,670,3,4,0
1368.93,2571,697,3,0,1
2439.68,1111,706,1,2,1
412.28,4158,553,4,2,1
2298.46,1182,615,0,3,1
1533.01,3644,250,3,3,1
4112.08,4852,799,4,1,0
285.84,1164,881,0,0,1
2093.62,3862,262,1,2,0
2292.7,3137,288,3,4,0
3625.31,3023,900,1,1,0
2871.86,1454,389,1,0,0
3336.39,3285,800,3,3,0
3885.47,3022,547,4,0,0
4311.15,3581,737,4,3,1
1570.06,4750,375,1,0,0
2690.58,1726,563,1,4,0
4200.7,3105,975,2,1,1
4947.27,1541,753,0,3,0
4447.71,2937,682,1,4,0
1857.96,2021,318,1,2,1
976.64,3665,368,0,4,0
2447.47,3449,819,3,4,0
3708.47,4053,346,4,4,0
2463.35,1841,887,3,3,0
2416.42,2702,636,0,2,0
4191.31,4933,638,0,1,0
1807.66,2689,388,2,4,0
4299.11,3886,359,2,3,0
2034.62,1518,601,4,3,1
1641.84,1196,785,1,1,0
2270.5,4904,217,0,0,1
3812.47,3093,339,2,2,0
630.88,3577,314,3,2,1
982.9,2420,527,2,4,0
4757.27,2688,424,3,0,0
878.28,1999,757,2,2,0
2839.07,3823,638,3,4,1
2896.99,3121,749,2,0,0
2448.63,4487,917,2,3,0
3224.08,4728,585,4,4,0
1149.9,2637,720,1,0,0
2763.76,3382,452,0,1,1
1861.49,2870,819,1,2,1
3308.67,1632,297,4,4,0
706.98,3735,986,3,3,0
2854.82,1574,270,1,4,0
927.17,3343,750,0,2,1
1393.94,2107,646,0,2,0
1094.33,2038,289,3,0,0
915.01,2890,629,0,3,0
4128.73,4205,418,4,0,0
1429.25,1477,306,1,3,1
4635.69,3680,675,0,4,0
4849.66,3366,653,1,4,1
2856.73,4463,807,2,0,0
715.86,3526,743,1,1,1
1873.37,4711,325,3,2,0
3988.86,3415,346,4,0,1
1837.59,1366,479,0,0,0
436.0,4359,223,4,4,1
2784.37,2836,920,1,2,1
4225.76,3425,319,0,0,0
3979.84,2715,985,4,4,0
876.44,3510,851,3,4,1
3364.15,2617,496,2,0,0
1103.3,1012,281,2,0,1
1091.82,1535,647,3,4,0
4370.48,4239,919,2,0,0
1249.1,3317,669,3,2,0
1316.97,4141,622,1,4,0
4.27,4389,744,3,4,0
4353.47,1375,223,2,0,0
3963.18,4160,260,1,0,1
3137.02,2724,900,3,0,1
3751.58,1256,283,3,2,0
761.09,3264,424,1,4,0
2292.16,1449,879,0,1,1
1756.75,1893,385,2,2,0
469.79,4615,574,0,2,1
2431.17,4212,271,1,4,0
4603.78,2184,273,1,1,1
201.26,3079,540,4,4,0
1458.01,2847,352,4,2,1
1038.5,4223,295,1,0,0
1191.5,4930,764,4,4,0
4542.26,2283,644,3,4,0
2340.88,4799,885,0,0,0
2332.03,4350,309,1,1,0
3803.12,2308,657,3,1,1
773.31,1609,250,2,4,0
2436.84,1916,576,2,0,0
2150.5,3589,964,4,4,0
2984.96,2625,272,4,0,1
4997.79,1147,411,3,2,1
3847.48,1655,631,2,0,1
1989.93,3114,923,1,4,1
4137.94,4940,962,0,3,1
854.37,3617,367,4,1,1
153.29,2816,974,3,4,0
1023.04,2302,530,4,0,0
1702.72,3795,941,3,0,0
2553.39,1442,950,2,1,1
3076.03,3944,986,4,4,0
4553.12,4936,693,3,3,0
2549.76,1398,342,3,2,1
2506.88,2151,781,4,3,0
252.16,4408,644,0,2,1
175.52,3529,593,1,2,1
2756.25,4792,711,2,4,1
2191.45,3995,885,4,2,1
4196.06,3233,820,4,0,1
804.24,3216,914,0,2,1
125.83,2707,896,2,2,0
2245.74,4331,527,4,1,1
1188.16,4788,803,0,1,1
249.02,2987,458,1,4,0
3623.27,2670,636,3,4,0
558.85,2581,917,1,0,0
3041.99,1506,763,1,1,0
1405.97,3568,548,1,3,0
868.31,4542,892,1,4,1
1899.38,1160,714,3,4,0
4007.43,4360,648,2,1,0
1961.08,1339,598,2,1,0
3754.1,4971,795,0,0,0
628.31,4904,413,0,1,0
3864.08,4573,745,4,2,0
1185.43,4177,761,1,3,1
3387.29,2825,488,1,2,1
2829.34,2498,458,3,2,1
4645.79,4924,457,1,2,0
1937.23,2623,587,3,4,1
331.76,2486,983,4,2,1
96.76,2506,893,0,4,1
4134.47,3751,744,0,1,0
2624.15,2176,464,4,3,0
3876.45,1822,512,4,3,0
1172.89,4720,239,1,2,1
1726.07,1784,409,0,3,1
151.49,4220,471,2,4,0
4807.5,4259,335,4,1,0
3339.67,4724,798,0,2,1
4666.09,1130,259,0,0,1
1328.22,2475,709,3,3,1
3057.71,3563,875,0,3,1
3392.82,4562,714,4,2,0
1588.43,2499,214,1,3,0
4240.7,4334,813,0,3,1
4735.86,4609,454,2,0,1
4424.39,4530,936,4,4,1
3695.6,3583,921,1,2,0
1388.05,4849,734,1,2,0
1408.8,3788,434,4,0,0
4816.84,1780,330,1,0,0
52.41,4708,869,2,4,0
3580.53,2707,884,0,1,1
3531.52,2769,216,4,2,1
3113.83,2318,384,0,3,0
4950.55,2938,590,0,4,0
1560.09,2458,622,1,2,1
1700.52,4346,641,4,4,0
395.62,3635,895,0,1,1
2214.55,4379,854,3,2,0
1305.98,3773,755,2,3,0
1717.59,3990,211,1,2,0
4173.02,4044,719,4,4,0
4677.49,1375,279,4,1,0
929.48,4229,873,1,4,1
1863.17,4885,501,0,4,1
4643.22,3251,415,1,0,1
309.98,4036,447,4,4,1
462.71,1660,740,3,1,0
814.79,3122,471,0,3,0
2976.47,2403,332,1,0,1
753.21,1740,204,4,4,0
4840.41,1303,955,4,2,1
2234.13,2085,741,4,0,0
2508.09,3617,828,3,1,1
1234.05,1785,889,0,2,1
2355.33,4179,972,1,1,0
3309.91,2210,946,0,2,0
3756.13,4034,340,4,3,0
3769.59,1228,682,3,1,0
2889.88,4119,504,3,2,1
4521.89,2854,544,4,1,0
4087.22,1267,761,0,0,0
3785.48,3774,469,0,1,1
278.97,3849,307,3,1,1
35.38,1253,757,2,2,0
1063.02,4004,673,3,1,1
3317.95,1869,281,3,3,0
2056.58,3134,837,1,4,1
2012.63,2204,283,3,0,0
4423.05,2048,489,2,2,1
4477.92,4459,270,3,1,1
4545.97,3269,374,0,1,0
1570.08,1989,662,1,1,0
3455.59,1396,594,1,0,0
1358.89,1937,290,3,4,1
953.86,3558,668,1,3,1
923.98,3608,633,1,3,1
1711.2,3893,448,3,2,1
2150.36,1439,843,2,4,1
4154.91,4246,880,3,4,1
600.34,2927,771,0,0,1
3674.89,3358,440,4,1,0
2657.74,3007,901,2,4,1
1440.44,4345,695,3,1,0
2464.61,1034,539,2,0,1
1500.41,3264,992,4,2,0
2980.81,1720,943,1,2,0
2169.79,4743,670,1,1,0
822.86,4063,662,4,1,1
583.8,4479,474,1,4,0
2733.93,1518,214,2,0,1
4512.16,1268,240,1,2,0
1720.44,1637,407,4,4,0
3665.27,3522,259,4,3,0
3293.65,4951,564,4,4,0
4657.84,2348,439,0,1,0
4105.08,2379,807,2,3,0
2833.46,1089,989,4,4,0
3285.5,2065,359,2,0,0
4492.03,2388,596,0,2,0
1998.19,2694,993,2,3,1
1634.65,4273,699,3,0,0
55.04,2389,408,0,4,0
4132.93,4865,332,0,1,0
4005.1,4029,580,1,1,0
523.17,4915,632,4,0,0
2884.71,3335,808,0,1,1
2320.44,4674,930,2,2,1
594.43,1480,588,3,0,0
4902.86,3684,782,2,0,0
1074.26,1500,631,2,1,0
337.1,2661,473,3,0,0
2974.64,3099,550,1,4,0
3694.59,4987,333,4,3,0
163.18,1102,265,0,3,1
3293.93,4432,838,4,1,0
2661.93,2447,404,1,2,0
517.22,3746,497,3,2,1
863.45,4276,316,4,1,0
2840.3,4085,466,2,1,0
1482.49,2963,993,0,0,1
4691.64,2639,348,0,2,0
4093.88,4700,393,1,3,1
4917.85,3517,879,1,1,0
1299.09,4537,378,3,3,0
4848.65,2327,347,1,3,1
2156.74,4676,664,4,2,0
1738.25,3474,768,0,3,0
252.7,2679,204,3,0,0
264.77,3157,725,1,0,1
3460.36,4746,479,2,2,1
2290.19,2588,698,0,0,0
1133.38,3562,635,3,1,1
3070.24,1067,415,0,2,1
1265.04,4317,886,4,3,1
2888.58,3436,714,1,1,0
1796.68,2673,336,1,2,1
4117.94,1307,811,1,3,0
4103.66,4996,794,2,3,1
2387.27,2375,479,4,3,0
1754.74,2822,331,2,3,0
1813.44,2089,592,4,3,1
4028.77,1459,680,4,2,1
1641.57,3394,712,4,0,0
1046.09,3372,827,1,3,0
424.36,1666,618,1,1,0
2334.0,2622,401,1,2,0
2411.18,2056,851,2,4,0
4204.7,1067,857,3,0,0
1106.97,3234,661,4,1,0
1905.58,3239,977,2,3,0
4042.22,2236,401,1,2,0
4118.29,2623,351,1,2,1
1923.67,3475,421,3,3,0
2296.16,2374,278,1,1,1
1517.13,4179,399,4,2,1
4662.84,4311,961,0,0,0
594.1,3263,298,1,1,0
4668.81,1176,412,3,3,0
3419.65,2588,342,0,1,0
2658.33,2353,901,4,1,0
164.26,3608,588,4,4,0
2378.51,3928,573,4,3,1
2039.33,1625,251,3,0,0
806.93,4521,823,0,3,1
3282.39,3654,334,4,4,0
4855.78,4518,610,1,3,0
2811.38,4608,669,0,3,0
3574.05,4715,311,4,0,0
343.18,1178,724,0,4,1
2088.92,1394,984,1,3,0
582.68,2168,944,2,3,0
3064.37,1875,243,4,2,0
4692.47,1961,596,1,3,0
3309.23,1197,784,3,0,1
384.94,1968,460,4,2,1
1773.98,4908,942,2,4,1
2753.77,4155,744,1,1,0
2016.64,1668,587,1,0,0
4168.39,4156,675,0,4,0
4073.54,3504,609,4,2,1
3059.54,4547,779,2,1,0
1867.92,2276,215,3,4,1
1277.43,2910,861,0,0,1
530.27,1071,301,4,2,1
1775.13,1222,385,2,0,0
2066.45,3323,224,0,0,0
3379.44,4866,271,2,2,1
3291.14,4847,792,2,3,1
351.47,2269,772,0,0,1
1976.9,2364,217,0,2,0
909.71,3620,953,4,0,1
784.91,1923,769,0,3,0
4136.68,1470,531,4,2,0
210.53,3501,768,2,4,1
2096.5,4842,296,0,4,0
841.85,4016,926,4,4,1
4396.77,3054,211,4,1,0
2785.65,1187,210,3,0,0
1157.67,3051,362,4,0,0
2512.63,4814,482,4,2,0
3657.7,2668,928,3,1,0
4790.63,3954,440,1,0,0
1103.01,2148,244,0,2,1
4431.02,4086,792,3,3,0
4671.59,1959,454,4,0,1
4582.19,3572,266,4,0,0
3177.44,1629,813,0,3,1
3149.47,4311,802,2,3,0
2016.65,1774,241,3,0,0
3762.24,1359,987,1,3,1
2656.94,1517,985,0,2,0
3387.51,2343,583,0,0,1
2142.86,4302,788,3,0,0
3657.75,2969,433,4,4,1
4122.53,4101,913,4,0,0
733.03,4605,684,1,4,0
4164.82,1920,932,3,3,0
2701.94,4227,973,0,3,0
4223.48,4701,238,3,2,0
2157.08,3899,210,2,4,0
1895.82,1934,823,0,0,0
4575.39,2986,608,1,4,1
1256.6,1900,307,1,3,1
4221.22,2728,293,0,3,0
2420.62,3446,283,4,2,0
2570.96,2369,257,0,3,0
1543.03,2218,492,0,4,1
2865.64,3215,215,2,0,0
1626.73,1376,676,0,0,1
197.31,4560,804,3,4,0
1360.72,2774,364,3,2,0
32.89,4433,636,1,0,0
4891.8,2505,926,4,4,0
4828.77,2267,855,1,4,0
1976.38,4652,985,2,3,1
3642.13,3654,602,0,3,0
1729.68,2010,585,1,2,0
3355.79,3636,337,0,2,1
4027.34,2194,915,1,2,0
4733.83,4584,921,0,4,0
2001.66,4477,730,1,4,1
3916.71,4645,492,3,3,1
1330.38,2230,674,2,0,0
4951.67,2177,661,1,2,1
129.82,4857,572,3,1,0
3018.04,3095,361,4,2,0
3297.87,2672,841,1,3,0
3440.54,4072,243,0,4,0
602.82,4818,282,2,3,1
4692.71,2928,835,3,3,1
906.74,4839,738,3,3,0
3114.14,4478,718,2,1,0
1114.16,4178,610,1,1,1
1536.77,1172,540,0,2,1
2732.75,3553,910,4,4,0
2086.55,4201,823,1,3,0
801.97,3445,288,2,0,1
855.51,1293,839,1,2,1
2091.31,1551,429,1,2,0
3786.66,2470,217,2,3,1
4489.93,3897,872,2,2,0
421.55,2039,480,4,3,0
1966.13,2662,621,2,2,0
502.13,1884,877,2,4,0
83.95,2372,971,2,2,1
3308.93,4051,901,3,2,0
3012.64,2226,537,2,0,0
815.93,1133,465,2,4,1
1169.83,1770,554,2,4,0
119.52,4597,559,4,4,1
4174.9,3555,990,1,2,1
4873.48,2089,416,2,1,0
678.16,1479,520,2,2,0
1158.14,1862,918,4,3,1
4342.18,1458,864,1,0,0
4632.39,4413,892,4,4,0
2098.72,4778,411,0,3,1
254.06,1625,984,0,3,0
197.92,1158,402,0,1,0
2870.18,3208,916,2,4,1
1965.08,2277,352,4,2,1
144.23,3007,881,2,4,0
2916.68,2920,628,0,0,0
57.5,1939,952,1,4,0
3937.07,4598,486,1,3,1
1532.86,2572,956,4,3,1
202.25,3202,520,1,2,0
2942.17,3533,635,0,2,1
1989.02,1431,791,4,2,0
4869.03,2050,695,4,0,1
2721.45,2003,803,0,4,0
1376.92,4083,348,0,1,1
3547.48,3114,741,0,4,1
1358.19,3589,834,0,2,1
4521.31,3143,681,4,0,1
1874.24,1214,525,1,4,1
2749.79,3241,228,0,3,1
253.81,2670,458,3,4,1
2131.18,2313,897,4,3,1
4161.99,4615,274,2,4,1
4028.44,1884,756,1,4,0
1122.37,3086,780,4,4,0
1131.17,2887,697,0,2,0
4086.71,1938,615,3,3,0
4652.06,1938,921,2,0,1
477.71,1205,950,1,1,0
2250.84,4970,539,0,3,0
1687.93,1941,507,4,2,0
4353.57,4999,903,4,3,0
418.54,1554,814,1,0,0
1056.42,3531,440,3,3,1
3762.59,4408,452,0,2,1
257.42,2519,419,1,2,0
2463.18,1770,596,1,1,0
2211.09,1248,535,4,0,1
1672.67,2097,928,1,1,1
1973.47,1372,913,2,4,0
2650.17,2854,228,2,2,0
807.68,3926,693,0,1,0
2860.41,4879,923,1,2,0
4027.36,4857,701,4,2,0
3801.04,1834,353,0,4,1
770.35,3918,430,3,2,1
747.1,1701,301,4,1,0
1341.6,3185,376,3,0,1
1806.01,3995,892,0,3,1
2042.87,3504,431,2,1,1
3398.81,3861,211,4,4,1
284.35,3870,385,4,3,1
174.33,1941,960,0,2,0
1960.16,4914,465,4,1,0
3486.12,3491,334,4,3,1
967.98,3400,956,0,1,0
3207.88,1995,230,1,2,1
1299.88,1793,655,0,1,1
4430.54,3458,458,4,4,0
4478.55,1677,303,0,3,0
1487.14,2813,630,4,3,0
1150.74,2561,581,3,3,0
2057.11,1452,668,3,1,0
1203.42,3466,712,2,2,0
3362.25,3497,406,0,1,0
4130.5,4042,846,0,1,0
3365.79,4656,646,3,3,0
4121.93,2138,982,3,2,1
1985.56,1050,288,3,0,1
782.43,2392,394,2,2,0
3690.02,4985,613,2,1,0
1803.01,4754,321,1,4,1
3356.68,4851,661,0,2,0
1353.95,2538,315,2,3,0
407.07,1209,395,4,4,0
4962.92,1887,235,0,0,0
781.85,4045,266,1,0,0
4942.12,2926,844,3,4,0
4886.42,4040,480,1,0,0
3969.3,4973,678,0,4,0
3297.46,1849,210,3,1,0
2889.46,4884,929,1,4,1
4330.64,4966,521,1,1,0
1447.91,2877,867,0,3,0
2338.94,1626,439,2,3,1
3097.33,3726,259,4,0,0
2056.54,2458,849,1,4,0
2138.0,3824,761,4,1,0
1652.09,2250,878,0,3,1
2821.59,1662,364,0,3,1
4253.02,1267,388,2,3,0
1008.44,3163,686,3,0,0
4672.23,2623,291,4,3,0
3445.75,2853,488,1,2,1
4116.54,1753,708,3,0,1
2781.4,4431,274,4,4,0
3897.8,2352,756,4,2,0
81.99,2868,627,3,0,0
4092.08,2063,584,3,0,0
201.65,1181,252,2,1,1
4449.68,2513,374,1,2,0
4959.82,4280,872,1,2,0
1471.04,1902,778,1,2,1
1052.38,4344,673,3,3,0
3827.05,2142,560,2,3,1
1265.88,4453,469,0,4,0
4327.95,3993,606,2,4,0
515.11,4607,323,3,4,1
630.65,3305,893,2,3,1
4895.78,2506,575,3,1,0
3369.52,3556,591,4,4,1
4234.59,3139,381,4,0,1
1622.32,3002,235,0,3,1
3382.74,2184,411,4,1,1
2971.61,1148,333,0,0,0
3016.15,3164,889,1,0,0
3412.98,3505,877,3,3,1
2877.22,3612,690,1,2,0
2145.88,3861,637,1,1,1
1380.34,3092,245,0,3,0
3843.14,2800,867,3,2,1
1132.14,3021,600,0,3,0
3462.08,3821,687,2,3,0
1167.43,2842,631,1,0,1
3127.03,3036,627,3,3,1
3735.64,3281,947,1,2,0
1094.35,2398,771,2,0,0
300.66,2570,716,2,2,1
655.74,2873,661,3,2,1
3030.38,2972,380,3,0,0
4247.38,4986,344,2,2,0
225.94,3244,464,1,4,0
3671.02,3072,934,4,3,1
1707.25,3442,605,1,0,0
2393.16,1713,683,4,0,0
4644.37,2808,681,0,4,0
1660.53,4107,436,3,4,1
2327.22,4545,724,2,4,1
69.4,1222,538,0,4,0
408.91,1863,467,1,1,0
1293.7,4860,465,4,0,0
140.23,1529,727,3,2,0
3157.25,2211,291,4,0,0
2132.57,2425,447,1,0,1
2741.18,3304,218,1,0,1
874.06,1653,589,2,4,1
1480.36,2159,587,0,4,0
3319.46,2842,814,3,1,0
4826.55,3638,294,2,0,1
253.03,1443,629,4,3,0
4452.03,3465,994,0,1,0
2884.83,4363,924,3,4,0
2820.03,1573,236,4,0,1
2501.89,3176,592,3,4,1
347.9,2010,772,3,2,0
450.29,1340,490,0,4,0
3004.96,3857,502,4,4,1
1705.45,2280,955,2,1,1
4586.42,4039,600,2,2,1
2033.55,4795,543,2,3,0
717.26,4637,717,3,3,0
3573.88,4758,576,1,3,1
1467.47,1099,364,0,0,1
2627.83,3086,212,2,3,0
3489.47,4997,224,0,0,0
4501.42,3310,935,3,4,0
3961.16,1149,322,0,3,0
3382.13,2656,328,2,1,0
3398.49,3737,833,2,2,1
4729.68,3860,746,3,2,0
1479.82,2353,794,3,4,0
6.56,2143,508,4,2,0
1360.5,2607,635,3,2,1
1090.24,3266,381,1,4,1
3309.51,3953,787,1,4,0
3168.92,4981,815,2,4,0
2967.71,2837,943,3,1,0
82.2,4194,242,1,4,0
3644.16,1243,603,1,4,0
1618.33,3933,804,4,4,1
3325.61,1586,855,3,3,0
2783.34,3565,965,4,3,1
1714.31,4092,789,0,1,0
673.75,3237,462,4,1,0
473.0,4296,269,0,2,0
4157.76,3962,860,0,3,0
4592.07,3662,491,3,1,0
3249.29,1855,413,0,1,1
518.07,3513,346,0,2,0
2010.73,3146,224,4,4,0
3644.97,3035,522,3,0,1
3899.32,1829,308,3,2,1
591.97,2386,892,0,0,1
1.15,4044,450,4,2,1
3560.97,4154,681,4,2,0
1783.62,2716,914,4,4,0
1273.15,2687,881,4,1,0
65.47,1055,374,2,3,1
2701.96,2725,546,0,2,0
4255.9,2953,369,0,4,0
4788.2,2045,201,0,0,0
2829.16,3627,845,3,1,0
2572.79,1184,838,3,2,0
426.2,1521,757,4,0,0
2744.82,2601,905,3,2,0
1900.52,3311,561,1,3,0
3036.07,2248,920,0,3,0
1944.24,2658,495,0,1,0
1202.26,2061,769,2,0,1
475.73,2002,789,2,3,0
1575.28,3170,401,1,4,1
484.13,4901,488,2,1,0
885.31,4227,261,4,2,0
4936.69,4977,701,4,0,1
2221.07,3348,979,0,0,0
2659.83,3880,325,4,4,0
4368.22,3017,248,2,3,1
4977.85,4138,799,1,0,0
2913.99,2928,972,4,4,0
4062.56,3692,378,0,4,1
1635.38,3921,780,0,2,0
1529.41,1393,692,2,4,1
2014.12,4723,632,4,1,0
3362.86,2617,771,2,0,0
3411.28,4641,501,0,1,0
